date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:42	790/790	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/12/surgery-is-on/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/12/surgery-is-on/feed/index.html	(from https://tuckermccumber.com/2023/09/12/surgery-is-on/)
10:48:42	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:42%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-2%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embeda4b2	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:43	8694/8694	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:43%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/18	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/18.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:43%20GMT	https://tuckermccumber.com/?p=138	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index1a26.html	(from https://tuckermccumber.com/2023/09/12/surgery-is-on/)
10:48:43	30668/30668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:04:49%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2a-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2a-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:43	500646/500646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:04:49%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2a.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2a.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:43	832746/832746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:14%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2b.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2b.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:44	56021/56021	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:14%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2b-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2b-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:44	90915/90915	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:44%20GMT	https://tuckermccumber.com/2023/09/12/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/12/index.html	(from https://tuckermccumber.com/2023/09/12/surgery-is-on/)
10:48:44	659800/659800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:34%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2c.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2c.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:44	47355/47355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:34%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2c-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2c-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:45	754260/754260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:53%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2d.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2d.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:45	15352/15352	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:05:53%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/day2d-300x225.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/day2d-300x225.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:48:45	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-8/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-8/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-8/)
10:48:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:45%20GMT	https://tuckermccumber.com/?p=51	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index8cf7.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-8/)
10:48:45	2295/2295	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:45%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-1%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedd575.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:48:46	115139/115139	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:46%20GMT	https://tuckermccumber.com/tag/travel/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/tag/travel/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-8/)
10:48:46	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:46%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F04%2Forlando-day-1%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed9f95	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:48:46	6393/6393	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:46%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/15	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/15.json	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:48:46	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-7/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-7/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:47	70713/70713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:01:33%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230626_234731339-scaled-1-226x300.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230626_234731339-scaled-1-226x300.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:48:47	1215922/1215922	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2022:01:33%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230626_234731339-scaled-1.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230626_234731339-scaled-1.jpg	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:48:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:47%20GMT	https://tuckermccumber.com/?p=46	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index7ea6.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-7/)
10:48:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:47%20GMT	https://tuckermccumber.com/?p=39	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexba52.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:47	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-6/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-6/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-6/)
10:48:47	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:47%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F07%2Fcabin-and-stars%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedd996.json	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:48:48	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-5/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-5/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:48	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:48:48%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F07%2Fcabin-and-stars%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed9cc2	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:48:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:48%20GMT	https://tuckermccumber.com/?p=34	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index1e7e.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-5/)
10:48:48	3663/3663	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:48:48%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/84	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/84.json	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:48:48	145470/145470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jul%202023%2021:30:21%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230707_040632545-scaled.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/07/PXL_20230707_040632545-scaled.jpg	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:48:49	94348/94348	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:48:49%20GMT	https://tuckermccumber.com/tag/cancer/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/tag/cancer/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:48%20GMT	https://tuckermccumber.com/?p=27	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index1c4a.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:48:59	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-4/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-4/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-4/)
10:49:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:48:50%20GMT	https://tuckermccumber.com/?p=24	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index2cf9.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:49:01	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-3/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-3/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-3/)
10:49:10	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-2/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-2/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:49:11	1217/1217	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/07/cabin-and-stars/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/07/cabin-and-stars/feed/index.html	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:00%20GMT	https://tuckermccumber.com/?p=18	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index0735.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-2/)
10:49:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:01%20GMT	https://tuckermccumber.com/?p=15	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexa1ca.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:49:12	798/798	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/04/orlando-day-1/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/04/orlando-day-1/feed/index.html	(from https://tuckermccumber.com/2023/07/04/orlando-day-1/)
10:49:14	91032/91032	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:12%20GMT	https://tuckermccumber.com/2023/07/07/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/07/index.html	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:49:15	97776/97776	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:13%20GMT	https://tuckermccumber.com/2023/07/07/cabin-and-stars/?replytocom=2	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/07/cabin-and-stars/index0e22.html	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:49:15	121177/121177	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:13%20GMT	https://tuckermccumber.com/2023/page/2/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/page/2/index.html	(from https://tuckermccumber.com/2023/)
10:49:17	121622/121622	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:14%20GMT	https://tuckermccumber.com/2023/page/3/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/page/3/index.html	(from https://tuckermccumber.com/2023/)
10:49:17	105050/105050	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:15%20GMT	https://tuckermccumber.com/2023/page/4/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/page/4/index.html	(from https://tuckermccumber.com/2023/)
10:49:17	2266/2266	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:17%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F11%2Fxray-results%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed16c5.json	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:12%20GMT	https://tuckermccumber.com/?p=84	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index735a.html	(from https://tuckermccumber.com/2023/07/07/cabin-and-stars/)
10:49:18	3325/3325	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/11/xray-results/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/11/xray-results/feed/index.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:18	2409/2409	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:18%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F11%2Fxray-results%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedcd76	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:18	3374/3374	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:18%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/136	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/136.json	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:18%20GMT	https://tuckermccumber.com/?p=136	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index9469.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:18	2271/2271	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:18%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F10%2Fminor-updates%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedc013.json	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:19	2414/2414	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F10%2Fminor-updates%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed0b94	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:19	90927/90927	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/2023/09/11/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/11/index.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:19	3166/3166	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/134	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/134.json	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:19	105504/105504	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/2023/09/11/xray-results/?replytocom=30	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/11/xray-results/index7c98.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:19	105503/105503	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/2023/09/11/xray-results/?replytocom=31	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/11/xray-results/indexec27.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:19	2364/2364	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:19%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F06%2Fone-step-forward-two-steps-back%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedb759.json	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:20	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F06%2Fone-step-forward-two-steps-back%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedf547	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:20	105503/105503	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/2023/09/11/xray-results/?replytocom=32	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/11/xray-results/indexdefb.html	(from https://tuckermccumber.com/2023/09/11/xray-results/)
10:49:20	2132/2132	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/10/minor-updates/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/10/minor-updates/feed/index.html	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:20	3787/3787	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/132	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/132.json	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/?p=134	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index47f2.html	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:20	2365/2365	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F02%2Fduluth-update-8-the-conclusion%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed97a1.json	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:21	90916/90916	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:20%20GMT	https://tuckermccumber.com/2023/09/10/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/10/index.html	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:21	2505/2505	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:21%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F09%2F02%2Fduluth-update-8-the-conclusion%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed416b	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:21	102172/102172	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:21%20GMT	https://tuckermccumber.com/2023/09/10/minor-updates/?replytocom=29	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/10/minor-updates/index06b6.html	(from https://tuckermccumber.com/2023/09/10/minor-updates/)
10:49:21	7847/7847	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:21%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/124	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/124.json	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:21	470438/470438	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Sep%202023%2005:39:31%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_205055586-scaled.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_205055586-scaled.jpg	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:22	367164/367164	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Sep%202023%2005:39:39%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_204738928-scaled.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_204738928-scaled.jpg	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:22	85129/85129	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Sep%202023%2005:39:40%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_204738928-768x1024.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/09/PXL_20230901_204738928-768x1024.jpg	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:25	91014/91014	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:23%20GMT	https://tuckermccumber.com/2023/09/06/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/06/index.html	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:25	6407/6407	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/feed/index.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:25	102679/102679	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:23%20GMT	https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/?replytocom=27	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/index2320.html	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:28	91137/91137	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:26%20GMT	https://tuckermccumber.com/2023/09/02/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/index.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:30	116701/116701	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:28%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=21	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/index06ab.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
